ceref,name_en,website,email,telephone,address,fetched_at_utc,fetch_status
BRK888,Aurelius Financial Group Limited,,edmondfung@aureliuscapital.finance,,"2802, 28/F, Tung Wai Commercial Building, 109-111 Gloucester Road, Wan Chai, Hong Kong",2026-06-16T02:37:52.918947+00:00,ok
BRK924,TriTree Capital Limited,www.tttcap.com,Compliance@tttcap.com,,"Unit A, 13/F, Eton Building, 288 Des Voeux Road Central, Sheung Wan, Hong Kong",2026-06-16T04:42:22.379210+00:00,ok
BRM204,"Ubiquant Asset Management Co., Limited",,compliance@ubiquant-hk.com,,"Suites 1008-1011, Level 10, One Pacific Place, 88 Queensway, Hong Kong, Hong Kong",2026-06-16T04:44:54.718170+00:00,ok
BRM403,Gate3 Capital Limited,,info@gate3capital.com,,"Room 1002, 10/F, Winsome House, 73 Wyndham Street, Central, Hong Kong",2026-06-16T03:25:23.800526+00:00,ok
BRM404,EmergeVest HK Limited,,,,,2026-06-16T03:11:54.335876+00:00,ok
BRM431,Saltagen Ventures Limited,,info@saltagen.com,,"2501, 25/F Winsome House, 73 Wyndham Street, Central, Hong Kong",2026-06-16T04:34:00.191092+00:00,ok
BRM616,Aeons Capital Management Limited,,calvin.sin@aeonscapital.com,,"Unit 28-88, Level 28, The Lee Garden Two, 28 Yun Ping Road, Causeway Bay, Hong Kong",2026-06-16T02:37:56.662882+00:00,ok
BRO048,Betatron Ventures Limited,www.betatron.co,info@betatron.co,,"Unit 3812, 38/F., Infinitus Plaza, 199 Des Voeux Road Central, Sheung Wan, Hong Kong",2026-06-16T02:46:28.510341+00:00,ok
BRO369,Winner Zone Asset Management Limited,www.winnerzonegroup.com,info@winnerzonegroup.com,,"Unit 1806, 18/F, Tai Tung Building, 8 Fleming Road, Wan Chai, Hong Kong",2026-06-16T04:52:15.664583+00:00,ok
BRO534,Poseidon Capital Limited,,bryan@poseidon-partner.com,,"Room 1505 15/F Wing On Centre, 111 Connaught Road Central, Hong Kong",2026-06-16T04:15:11.518592+00:00,ok
BRO798,HCHP Management Limited,,compliancehchp@hchp.hongshan.com,,"Suite 3622, 36/F Two Pacific Place, 88 Queensway, Admiralty, Hong Kong",2026-06-16T03:34:21.096259+00:00,ok
BRO833,Victoria International Asset Management Limited,www.victoria-financial.com,compliance@victoria-financial.com,,"Room 2203 Fu Fai Commercial Centre, 27 Hiller Street, Sheung Wan, Hong Kong",2026-06-16T04:47:43.064201+00:00,ok
BRP688,Zero2IPO Asset Management Limited,,compliance@qkintl.com,,"Unit 1506B 15/F International Commerce Centre, 1 Austin Road West, Kowloon, Hong Kong",2026-06-16T04:58:06.796601+00:00,ok
BRP707,OLP Capital Management Limited,,fund@oceanlinkmgmt.com,,"Unit 2430, Level 24, Lee Garden One, 33 Hysan Avenue, Causeway Bay, Hong Kong, Hong Kong",2026-06-16T04:07:00.565687+00:00,ok
BRP797,Long Hill Capital Management Company Limited,,contact@longhill-capital.com,,"Rm 2451, 24/F, Lee Garden One, 33 Hysan Avenue,, Causeway Bay, Hong Kong, Hong Kong",2026-06-16T03:51:35.695885+00:00,ok
BRP862,Tanarra Credit Partners Limited,,,,,2026-06-16T04:42:24.576294+00:00,ok
BRP874,Toscafund HK Limited,https://www.toscafundhk.com,jsleath@toscafundhk.com,,"Unit 2801, 28/F, The Centrium, 60 Wyndham Street, Central, Hong Kong, Hong Kong",2026-06-16T04:42:26.704241+00:00,ok
BRQ179,Picea Oriental Investment Management Limited,,,,,2026-06-16T04:15:13.472954+00:00,ok
BRQ300,XTransfer Financial Services (HK) Limited,,neil.ni@xtransfer.cn,,"Suite 704, Champion Tower, 3 Garden Road, Central, Hong Kong",2026-06-16T04:53:48.931540+00:00,ok
BRQ554,VSFG Asset Management Limited,www.vsfg.com,brian.chan@vsfg.com,,"Room 5017-5024, 50/F Sun Hung Kai Centre, Sun Hung Kai Centre, 30 Harbour Road, Wanchai, Hong Kong",2026-06-16T04:47:45.202114+00:00,ok
BRQ593,Victoria Harbour International Financial Holdings Limited,,info@jyfh2020.com,,"Suite 4928, Level 49, Office Tower, Langham Place, 8 Argyle Street, Mong Kok, Hong Kong",2026-06-16T04:47:47.429779+00:00,ok
BRQ711,Astrapto Capital Partners (HK) Limited,,Joyce.Yuan@astraptocapital.com,,"Unit B, 10/F, Hong Kong Diamond Exchange Building, 8-10 Duddell Street, Central, Hong Kong",2026-06-16T02:37:59.196116+00:00,ok
BRQ741,Syfe Hong Kong Limited,www.syfe.com,compliance.hk@syfe.com,,"Unit 1919, Level 19, China Building, 29 Queen's Road Central, Central, Hong Kong",2026-06-16T02:09:59.204439+00:00,ok
BRQ755,Arkimer Asset Management Limited,,michaelwong@arkimer.com,,"Unit 3409, 34/F., AIA Tower, No. 183 Electric Road, North Point, Hong Kong",2026-06-16T02:38:01.441455+00:00,ok
BRQ764,KVV Capital Limited,,admin@kvv-capital.com,,"Unit 8205A, 82/F, International Commerce Centre, 1 Austin Road West, Kowloon, Hong Kong",2026-06-16T03:47:11.727712+00:00,ok
BRQ767,Expecta Capital Limited,,peggy.ho@expectacapital.com,,"Unit 2131, Level 21, New World Tower I, 16-18 Queen's Road Central, Central, Hong Kong, Hong Kong",2026-06-16T03:11:56.413258+00:00,ok
BRQ875,LSQ Capital Limited,,compliance@lsqcapital.com,,"5506-07, 55/F, Central Plaza, 18 Harbour Road, Wan Chai, Hong Kong",2026-06-16T03:51:37.701550+00:00,ok
BRR260,China Horizon Asset Management Limited,,eric@hughfinancial.com.hk,,"Unit 4707, 47/F, The Center, 99 Queen's Road, Central, Hong Kong, Hong Kong",2026-06-16T03:00:46.009783+00:00,ok
BRR533,Global West Securities (Hong Kong) Limited,,w.wong@gwsecurities.com,,"Room 1108, 11/F., China Resources Building, 26 Harbour Road, Wanchai, Hong Kong",2026-06-16T03:25:25.899680+00:00,ok
BRR710,Pando Finance Limited,www.pandofinance.com.hk,compliance@pandofinance.com.hk,,"Suite 1408, 14/F Two Exchange Square, 8 Connaught Place, Hong Kong",2026-06-16T04:15:15.444627+00:00,ok
BRR733,Ocean Assets Management HK Limited,,opshk@oceanlp.com,,"Room 1503, 15/F, One Vista Summit,, 3 San Hop Lane, Tuen Mun, New Territories, Hong Kong, Hong Kong",2026-06-16T04:07:03.849044+00:00,ok
BRS505,Great Bay Partners Asia Company Limited,,ir@greatbaypartner.com,,"Room 31, 1503,15/F, Admiralty Centre, Tower 1, 18 Harcourt Road, Admiralty, Hong Kong",2026-06-16T03:25:27.981910+00:00,ok
BRS535,Pryme Capital Limited,www.prymecapital.hk,eric.tam@prymecapital.hk,,"Unit 3409, 34th Floor, China Merchants Tower, Shun Tak Centre, No. 168-200 Connaught Road Central, Sheng Wan, Hong Kong",2026-06-16T02:10:05.230144+00:00,ok
BRS975,Sino Financial Asset Management Limited,,maym@sinoasset.com.hk,,"Flat 5, 11/F, Wing On Plaza, No. 62, Mody Road, TST, Kowloon., Hong Kong",2026-06-16T04:34:02.225349+00:00,ok
BRT396,Dragon Legend Capital Limited,www.dragonlc.com,hiu.wong@dragonlc.com,,"Room 48-103, 48/F,, Lee Garden One, 33 Hysan Avenue,, Causeway Bay, Hong Kong, Hong Kong",2026-06-16T03:06:10.221245+00:00,ok
BRT448,Eastar Investment Management Limited,https://eastarinvest.com/,martin.fong@eastarinvest.com,,"Unit 9 ON 18TH FLOOR, HORIZON EAST, NO.1 TSAT PO STREET, SAN PO KONG, KOWLOON, Hong Kong",2026-06-16T03:11:58.522198+00:00,ok
BRT453,ALLPRO ASSET MANAGEMENT LIMITED,,admin@allpro-capital.com,,"Room 01, 5/F, United Centre, 95 Queensway, Admiralty, Hong Kong",2026-06-16T02:38:03.910063+00:00,ok
BRT581,Advance Asset Management Limited,,wilsontang2020@gmail.com,,"RM 1102, 11/FLOOR, 18 TANG LUNG STREET, VPOINT, CAUSEWAY BAY, 852, Hong Kong",2026-06-16T02:38:06.109045+00:00,ok
BRT627,LAV Asset Management (Hong Kong) Limited,,lilian.wan@lavasset.hk,,"Room 606, St. George's Building, 2 Ice House Street, Central, Hong Kong",2026-06-16T03:51:41.005927+00:00,ok
BRU818,New Vision Capital Partners Limited,www.nvcapitals.com,chris.wong@nvcapitals.com,,"Unit 901, 9/F, Sun House, 90 Connaught Road Central, Sheung Wan, Hong Kong",2026-06-16T04:03:28.054337+00:00,ok
BRV239,AP Capital Limited,,matthew.law@apcapital.com.hk,,"Unit D & E, 20/F MG Tower, 133 Hoi Bun Road, Kwun Tong, Kowloon, Hong Kong, Hong Kong",2026-06-16T02:38:08.418789+00:00,ok
BRV255,Suncorp Asset Management Limited,www.suncorpsecurities.com.hk,rickfan@suncorpsecurities.com.hk,,"Unit 2305, 23/F, The Center, 99 Queen's Road Central, Hong Kong",2026-06-16T04:34:04.498125+00:00,ok
BRV411,Winro Management Limited,,jianguang.zhang@fromanagement.com,,"1603, COFCO Tower, No. 262, Gloucester Road, Causeway Bay, Hong Kong",2026-06-16T04:52:17.611349+00:00,ok
BRV498,Enreal Asset Management Limited,,finance@enrealasset.com,,"Unit 5507 55/F The Center, 99 Queen's Road, Central, Hong Kong",2026-06-16T03:12:00.627295+00:00,ok
BRV500,Fiduciary Securities Limited,www.fiduciary-hk.com,contact@fiduciary-hk.com,,"Room 1506, 15/F, OfficePlus@Sheung Wan, No. 93-103 Wing Lok Street, Sheung Wan, Hong Kong",2026-06-16T03:17:38.452040+00:00,ok
BRV554,Invision Asset Management International Limited,,compliance@invisionam.com,,"Unit B, Room 407, 4/F, Lippo Sun Plaza, 28 Canton Road, Tsim Sha Tsui, Kowloon, Hong Kong",2026-06-16T03:39:47.665070+00:00,ok
BRV669,River Delta Wealth Management Company Limited,,kwu@riverdeltawm.com,,"Suite 1105, 11/F, ICBC Tower, 3 Garden Road, Central, Hong Kong",2026-06-16T04:21:55.612674+00:00,ok
BRV721,Shengqi Capital (Hong Kong) Limited,,compliance@shengqi.com.hk,,"Room 1805, 18/F.,, Sun House, 90 Connaught Road Central,, Central, Hong Kong",2026-06-16T04:34:06.479807+00:00,ok
BRV905,Longriver Investment Partners Limited,,grahamfrhodes@longriver.com,,"Room 8, Unit 707, 7/F, New East Ocean Centre, 9 Science Museum Road, Tsim Sha Tsui East, Hong Kong",2026-06-16T03:51:43.011500+00:00,ok
BRW210,Jin Yi Financial Group Limited,www.jinyi-finance.com,fxlwong@jinyi-finance.com,,"Office Nos. 1402-1403, 14/F, Tower 2, Admiralty Centre, No 18 Harcourt Road, Hong Kong",2026-06-16T03:42:49.526100+00:00,ok
BRW227,Mass Ave Global (HK) Limited,,,,,2026-06-16T03:59:01.568877+00:00,ok
BRW243,Zijing Asset Management Limited,,ryan.lam@zijingfin.com,,"Unit 12-13, 21/F, Shui On Centre,, 6-8 Harbour Road, Wan Chai, Hong Kong, Hong Kong",2026-06-16T04:58:08.725880+00:00,ok
BRW330,"TradArt Asset Management Co., Limited",https://www.tradarthk.com,salesteam@tradart.hk,,"Suite 2601, 26/F., China Resources Building, 26 Harbour Road, Wanchai, Hong Kong",2026-06-16T04:42:29.078470+00:00,ok
BRW454,Monolith Management Limited,,jyang@monolithmgt.com,,"Unit 4329-30, Level 43, Champion Tower, 3 Garden Road, Central, Hong Kong",2026-06-16T03:59:03.681261+00:00,ok
BRW469,FBG Global Assets Limited,,,,,2026-06-16T03:17:40.554567+00:00,ok
BRW621,M Capital Investment Limited,www.mcapital.group,info@mcapital.group,,"Room E 32/F Lee and Man Commercial Centre, 169 Electric Road, Causeway Bay, Hong Kong",2026-06-16T03:59:05.833258+00:00,ok
BRW642,EM Investment Management Limited,,eva@emim.co,,"Unit 3902, Tower 1, Lippo Centre, No.89 Queensway, Admiralty, Hong Kong",2026-06-16T03:12:02.946797+00:00,ok
BRW833,Grandshores Asset Management Limited,,gsam@grandshorestech.com,,"Room 111, 8/F, Eton Tower, 8 Hysan Avenue, Causeway Bay, Hong Kong, Hong Kong",2026-06-16T03:25:30.079713+00:00,ok
BRX139,CPE Asset Management Limited,,CPEAMCompliance@cpe-fund.com,,"Suite 3203, 32/F, One Pacific Place, 88 Queensway, Admiralty, Hong Kong",2026-06-16T03:00:48.105648+00:00,ok
BRX212,SW Capital Management Limited,https://www.swcap.com.hk/,operation@swcap.com.hk,,"Room 3003, Gateway Tower 2, 25 Canton Road, Hong Kong",2026-06-16T04:34:08.686179+00:00,ok
BRX238,Richwell Asset Management Limited,,cindy.chiang@richwellholding.com,,"Room 2921, Level 29, Infinitus Plaza, 199 Des Voeux Road Central, Sheung Wan, Hong Kong, Hong Kong",2026-06-16T04:21:57.681952+00:00,ok
BRX542,NeoSpective Capital Limited,,info@neospective.com.hk,,"Unit 1703, 17/F, No.88 Wing Lok Street, Sheung Wan, Hong Kong",2026-06-16T04:03:30.061106+00:00,ok
BRX756,Uluwatu Limited,,rob@ulu-limited.com,,"Suite 2301, 23/F, One Chinachem Central, 22 Des Voeux Road Central, Central, Hong Kong, Hong Kong",2026-06-16T04:44:56.833332+00:00,ok
BRY475,"Wealth Harbour Investment & Management Co., Limited",www.wharbour.com,info@wharbour.com,,"Suites 509-10, 5/F, South Tower, World Finance Centre, Harbour City, Tsim Sha Tsui, Hong Kong",2026-06-16T04:52:19.552406+00:00,ok
BRY492,Capstone Investment Advisors (HK) Limited,,,,,2026-06-16T03:00:50.213088+00:00,ok
BRY868,TruMed Investment Management Limited,,Joy.Qiu@TruMed-Inv.com,,"Unit 1113, 11/F, 8 Queen's Road East, Wan Chai, Hong Kong, Hong Kong",2026-06-16T04:42:31.279591+00:00,ok
BRY894,AI-SQUARED MANAGEMENT LIMITED,,michelle@aiiminvestment.com,,"Unit 3610, ICBC Tower, 3 Garden Road, Central, Hong Kong",2026-06-16T02:38:11.394604+00:00,ok
BRZ285,Pulse Wealth Limited (trading as Prudential Wealth Management),,,,,2026-06-16T04:15:17.458282+00:00,ok
BRZ292,"CVG Capital Co, Limited",www.cvghk.com,anna.zhou@cvghk.com,,"Room 719 Unit 290 Tower B New Mandarin Plaza, 14 Science Museum Road, TST East Kowloon, Hong Kong",2026-06-16T03:00:52.345778+00:00,ok
BRZ335,Prestige Global Capital Management Limited,,richwoodint@outlook.com,,"Room 1205, 12/F, K. Wah Centre, No. 191 Java Road, North Point, Hong Kong",2026-06-16T04:15:19.411736+00:00,ok
BRZ579,Green Renaissance Capital Limited,,,,,2026-06-16T03:25:32.165912+00:00,ok
BRZ703,Inception Asia Investments Limited,www.inceptionasia.com,zhizhi.tan@inceptionasia.com,,"Unit 1906, 19th Floor, Asia Standard Tower, 59-65 Queen's Road Central, Central, Hong Kong",2026-06-16T03:39:49.687978+00:00,ok
BRZ740,WRise Wealth Management (Hong Kong) Limited,www.wrise.hk,contact.hk@wrise.com,,"Room 2903, 29/F, Hysan Place, 500 Hennessy Road, Causeway Bay, Hong Kong",2026-06-16T04:52:21.528222+00:00,ok
BRZ845,Aurumx Capital (HK) Limited,asset.ebsec.com,enquiry@ebsec.com,,"Unit 3004, 30/F, Citicorp Centre, 18 Whitfield Road, Hong Kong",2026-06-16T02:38:13.994800+00:00,ok
BSA276,Brightus Management Limited,,brightusapp@gmail.com,,"Room 520B, 5/F, Tower B, New Mandarin Plaza, 14 Science Museum Road, Kowloon, Hong Kong",2026-06-16T02:46:30.720919+00:00,ok
BSA377,Franklin Templeton Asia Pacific Alternatives Limited,,,,,2026-06-16T03:17:42.914685+00:00,ok
BSA416,Star Sky Securities Limited,https://starskysec.com,compliance@starskyinv.com,,"Unit No.7507B, Level 75, International Commerce Centre, 1 Austin Road West, Kowloon, Hong Kong",2026-06-16T04:34:10.894250+00:00,ok
BSC859,Junxin Capital Management Limited,www.junxin.com.hk,admin@junxin.com.hk,,"Suite 2101-2102 & 2114, 21/F, Prudential Tower, The Gateway, Tsim Sha Tsui, Kowloon, Hong Kong",2026-06-16T03:42:51.504171+00:00,ok
BSE058,Pacific Crest Partners Limited,www.pacificcrestpartners.com,info@pacificcrestpartners.com,,"Room 757, 7/F, Low Block, Grand Millennium Plaza, 181 Queen's Road Central, Central, Hong Kong",2026-06-16T04:15:21.381528+00:00,ok
BSE147,TeraWise Capital Limited,,victor.yung@terawisehk.com,,"Suite 4309B, 43/F Cosco Tower, 183 Queen's Road Central, Sheung Wan, Hong Kong",2026-06-16T04:42:33.322500+00:00,ok
BSE492,Spathiphy Capital Management Limited,,ops@spathiphycap.com,,"Suite 07, Level 28, One Chinachem Central, 22 Des Voeux Road Central, Central, Hong Kong",2026-06-16T04:34:13.206461+00:00,ok
BSE636,Impeccable Asset Management Limited,,,,,2026-06-16T03:39:52.516210+00:00,ok
BSE643,SSEW Capital Limited,,liuweiqiang@ssewcapital.com,,"Suite 3301E, 33/F., Tower 5, The Gateway, Harbour City, Tsim Sha Tsui, Hong Kong., Hong Kong",2026-06-16T04:34:15.922886+00:00,ok
BSE696,Livermore Family Office Services Limited,,familyoffice@livermoreinc.com,,"Flat/Rm 1214B, Blk II, 12/F, Cheung Sha Wan Plaza, 833 Cheung Sha Wan Road, Kowloon, Hong Kong, Hong Kong",2026-06-16T03:51:45.714178+00:00,ok
BSE776,Solar Mass Capital Limited,,ops@smcap.club,,"B20, Room A, 29/F, United Centre, 95 Queensway, Admiralty, Hong Kong",2026-06-16T04:34:18.544526+00:00,ok
BSF243,Blue Mountain Bridge Capital Limited,www.bmb-cap.com,jenny.sun@bmb-cap.com,,"Unit 1602, 16/F, Ruttonjee Centre - Ruttonjee House, 11 Duddell Street, Central, Hong Kong, Hong Kong",2026-06-16T02:46:32.717871+00:00,ok
BSF252,Chocolate Finance HK Limited,https://www.chocolatefinance.com/hk-en,hello.hk@chocolatefinance.com,,"05-108 The Quayside, 77 Hoi Bun Road, Kwun Tong, Kowloon, Hong Kong",2026-06-16T03:00:54.451284+00:00,ok
BSF395,Hantec Wealth Management Company Limited,,ericlau@hantec.hk,,"Suites 2103-5, 21/F, No. 9 Queen's Road Central, Hong Kong",2026-06-16T03:34:23.381844+00:00,ok
BSF463,Wisdom Cosmic Hong Kong Limited,,stan@wisdomcosmic.com,,"Unit No.2 , 20/F, 118 Connaught Road West, Central and Western District, Hong Kong",2026-06-16T04:52:23.470447+00:00,ok
BSF468,"Hong Kong Rich & Fortune Assets Management Co., Limited",,honglj@richfortune.com.hk,,"Room 2007, 20/F, West Tower, Shun Tak Centre, 168-200 Connaught Road Central, Hong Kong, Hong Kong",2026-06-16T03:34:25.664296+00:00,ok
BSF549,Global Finance Asset Management Limited,,tax@globalfinance.hk,,"Room 3609, 36/F, West Tower, Shun Tak Centre, 168-200 Connaught Road Central, Sheung Wan, Hong Kong",2026-06-16T03:25:34.208841+00:00,ok
BSF767,Alpine Investment Management Limited,,tony.song@alpineim.com,,"3405-3406, Two Pacific Place, 88 Queensway, Admiralty, Hong Kong, Hong Kong",2026-06-16T02:38:16.284171+00:00,ok
BSF944,U&I Asset Management Limited,,compliance@uiam.com.hk,,"Suites 904-905, 9/F, Great Eagle Centre, 23 Harbour Road, Wan Chai, Hong Kong",2026-06-16T04:44:59.060488+00:00,ok
BSF946,Ahead Asset Management Limited ,http://aheadam.com/,compliance@aheadam.com,,"16/F C-Bons International Centre, 108 Wai Yip Street, Kwun Tong, Hong Kong",2026-06-16T02:38:18.811846+00:00,ok
BSF968,Initial Capital Securities Limited,,longxi.li@initialsc.com,,"Unit 35, 5/F United Centre, 95 Queensway, Admiralty, Hong Kong",2026-06-16T03:39:54.446651+00:00,ok
BSF978,KHG Asset Management Limited,,info@khg.com.hk,,"Flat 7, 8/F,INTERNATIONAL ENTERPRISE CENTRE I,, 11-15 CHAI WAN KOK STREET, Tsuen Wan, New Territories, Hong Kong",2026-06-16T03:47:13.709006+00:00,ok
BSG035,Micro Connect (H.K.) Investment Management Limited,www.microconnect.com,info@microconnect.com,,"Suite 2105, 21/F, Two Exchange Square, 8 Connaught Place, Central, Hong Kong, Hong Kong",2026-06-16T03:59:07.993883+00:00,ok
BSG110,Wegoing Asset Management Limited,,jing.he@wegoingcap.com,,"Room 2111, One Pacific Centre, 414 Kwun Tong Road, Kwun Tong, Hong Kong",2026-06-16T04:52:25.422808+00:00,ok
BSG261,Hong Kong Horizon Insights Research Limited,,contact@hkhzinsights.com,,"Office 35, Suite 1503, Level 15, Tower 1, Admiralty Centre, 18 Harcourt Road, Admiralty, Hong Kong",2026-06-16T03:34:27.833716+00:00,ok
BSG303,Sauder Global Investment Management Limited,,kobe@sauder-global.com,,"Unit 26, 38th Floor, Infinitus Plaza, 199 Des Voeux Road Central, Sheung Wan, Hong Kong",2026-06-16T04:34:20.909008+00:00,ok
BSG476,Alpha Sherpa Capital Management Limited,,info@a-s-capital.com,,"Unit 501, 5/F, The L. Plaza, 367-375 Queens Road Central, Hong Kong",2026-06-16T02:38:21.163120+00:00,ok
BSG656,Huaan Securities (Hong Kong) Asset Management Limited,www.hasc.com.hk,compliance@hasc.com.hk,,"8/F, Li Po Chun Chambers 189 Des Voeux Road Central, Sheung Wan, Hong Kong",2026-06-16T03:34:29.969263+00:00,ok
BSG662,Sophia Securities (International) Limited,www.lgsechk.com,cici36180@gmail.com,,"Room 802, 8/F General Commercial Building, 156-164 Des Voeux Road Central, Sheung Wan, Hong Kong",2026-06-16T04:34:23.170428+00:00,ok
BSG685,INCE Investment Limited,,joseph@incecap.com,,"Suite 2502, Bank of America Tower, 12 Harcourt Road, Central, Hong Kong",2026-06-16T03:39:56.454619+00:00,ok
BSG815,Super Quantum Capital Management (Hong Kong) Limited,,compliance@superquant.fund,,"Unit 2957, Level 29, Infinitus Plaza, 199 Des Voeux Road Central, Sheung Wan, Hong Kong",2026-06-16T04:34:25.420068+00:00,ok
BSG906,Darkhorse Wealth Management Limited,www.darkhorse.com.hk,info@darkhorse.hk,,"Unit 01, Level 17, Wing On Centre, 111 Connaught Road Central, Sheung Wan, Hong Kong",2026-06-16T03:06:12.326571+00:00,ok
BSH042,Truth Capital (Hong Kong) Limited,,operation@truthcapital.com.hk,,"Room 3, Units 901-903, Level 9, Cyberport 3, Core C, 100 Cyberport Road, Hong Kong, Hong Kong",2026-06-16T04:42:35.402235+00:00,ok
BSH171,ESR Hong Kong Asset Management Limited,https://www.esr.com/hkam-en/,enquiry@esrhk-am.com,,"2905-06 Two Exchange Square, 8 Connaught Place, Central, Hong Kong",2026-06-16T03:12:05.234608+00:00,ok
BSH228,Heisenberg Capital Management Limited,,compliance@heisenbergcm.com,,"Room 90, 5/F, United Centre, 95 Queensway, Admiralty, Hong Kong, Hong Kong",2026-06-16T03:34:32.492252+00:00,ok
BSH248,Orion3 Corporation Limited,www.orion3group.com,harry.chang@orion3group.com,,"Unit 1901, 19/F, Sungib Industrial Centre, 53 Wong Chuk Hang Road, Wong Chuk Hang, Hong Kong",2026-06-16T04:07:06.066143+00:00,ok
BSH339,Ixios Asset Management Limited,,,,,2026-06-16T03:39:58.852022+00:00,ok
BSH388,AY Asset Management (HK) Limited,,ayasset@ay-am.com,,"Unit 03, 16/F, Convention Plaza Office Tower, 1 Harbour Road, Wanchai, Hong Kong",2026-06-16T02:38:24.934907+00:00,ok
BSH748,CHINA DINGCHENG CAPITAL MANAGEMENT LIMITED,www.cdcfund.com,dongsiqin@cdcfund.com,,"Level 43, AIA Tower, 183 Electric Road, North Point, Hong Kong",2026-06-16T03:00:56.604781+00:00,ok
